feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
ACER1,0.28926376,-0.16918018016258174,1.8015285104193521,-0.09390924383605824,0.9251812507721066,,19
ACER2,2.8441772,-0.16159452241884265,0.6605224530712853,-0.24464652438000156,0.8067301371962259,0.9259564368198495,9
ACER3,10.915401,-0.376365803411976,0.2500045566596217,-1.5054357746142752,0.1322120773523005,0.4317132947053907,11
ACHE,0.32072046,2.4968760609571947,1.7635999069072301,1.4157837337017602,0.15683883352003097,,7
ACIN1,12.656205,-0.540191861744126,0.23519860451701904,-2.2967477330633463,0.021633164745058338,0.17683875736561658,14
ACKR1,0.9341903,-1.5920394405569853,0.9437279569989749,-1.6869686107632333,0.09160938780163472,,1
ACKR2,0.27313337,-0.6168821932623035,2.4728335084712367,-0.2494636986877756,0.803002117655669,,3
ACKR3,8.036932,-0.6776120751965796,0.29407047598351366,-2.3042506151979985,0.0212085794142782,0.17515191089528223,2
ACKR4,1.5499465,-1.3253262022063657,0.8611286218271051,-1.5390571961182131,0.12379033353532723,,3
ACLY,3.4026446,-0.5811676491323959,0.3904605533746672,-1.4884157800563669,0.13664127759344688,0.4404457074748368,17
ACMSD,1.1175765,-1.5140934857842037,0.7297637046754217,-2.0747722531057224,0.03800764731481661,,2
ACO1,8.717704,0.343455721817579,0.2426998604318051,1.4151459387183485,0.15702571137139795,0.4691865186201328,9
ACO2,10.085229,-0.2936101152820521,0.3241368412810804,-0.9058214861403041,0.3650303465738026,0.6778247863740638,22
ACOD1,0.010236026,-0.017663299623757,6.738908141592133,-0.0026210922085048447,0.9979086733890059,,13
ACOT1,0.24702418,1.136010496283038,1.6985414708808368,0.6688152840294919,0.5036133157838261,,14
ACOT11,7.863596,-0.3493512692932828,0.46489957112608515,-0.7514553486187998,0.4523786633627451,0.7410427989527997,1
ACOT12,0.33973858,-0.9284832175424296,1.9007684493111285,-0.4884778142645033,0.62521143650767,,5
ACOT13,5.07268,0.9120620809119896,0.3557266072433334,2.5639411344007144,0.01034910949942068,0.12684660560799252,6
ACOT2,1.1205653,-1.2286698194459664,0.7559946563916918,-1.6252361164962714,0.10411225759636679,,14
ACOT4,0.078194015,-2.096339731176882,6.677355092133702,-0.3139476188178891,0.753560822823265,,14
ACOT6,0.27809447,0.1564791463311263,1.5415868441870633,0.10150524242028262,0.9191493962057571,,14
ACOT7,2.5749626,1.144145099152778,0.6556170109432594,1.7451424841870042,0.080960069975312,0.3382768828583532,1
ACOT8,2.4227147,-0.4140878880407418,0.4716622900015468,-0.8779329974405709,0.3799800808129232,0.689470606409754,20
ACOT9,7.472583,-0.043652540221354404,0.3286369886190335,-0.13282905373733758,0.8943285763899045,0.9600544393047327,X
ACOX1,6.1664453,-0.6572928634778223,0.3165592521546651,-2.076365985211138,0.03786011471100926,0.23474730084783776,17
ACOX2,3.3856096,0.0730262567541674,0.3923158910839263,0.1861414702126997,0.8523338216439854,0.9444938836261519,3
ACOX3,4.622166,-0.23840090664054478,0.40252749083946676,-0.5922599376836655,0.5536765385672865,0.8042874386117035,4
ACOXL,0.8519066,0.15198573965101514,0.9818984835962378,0.15478763048330824,0.8769887431207664,,2
ACP1,4.4967637,-0.03892467137585224,0.34562806606216445,-0.11262011161110763,0.9103317397293433,0.9668793904805854,2
ACP2,0.79444003,-0.7068221601765886,0.663954271538262,-1.0645645196905043,0.28707304283852364,,11
ACP3,0.17235987,-0.03410457625320085,2.19922704420048,-0.01550752858516226,0.9876272782734637,,3
ACP4,0.06536588,-1.2244564973312253,4.701177687937371,-0.2604573957017252,0.7945109747565338,,19
ACP5,0.03250539,0.005334649271748688,6.68821624005214,0.0007976191379402979,0.9993635920719166,,19
ACP6,5.7991657,-0.3116597054562658,0.3477658368408504,-0.8961768881251324,0.3701582973356988,0.6814565663004606,1
ACP7,0.19919065,-0.7148808435997487,1.8749413451840078,-0.38128171072444395,0.7029942232547974,,19
ACR,0.084585115,-0.0726068970410593,5.852609723196428,-0.012405901038179038,0.990101776999386,,22
